,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
713,Kids Mode,EDUCATION,3.8,2469,11M,"500,000+",False,0.0,Everyone,Education,2018-03-23,Varies with device,Varies with device
714,PBS KIDS Video,EDUCATION,4.2,36212,Varies with device,"5,000,000+",False,0.0,Everyone,Education;Music & Video,2018-07-12,Varies with device,Varies with device
715,Dinosaurs Coloring Pages,EDUCATION,4.4,390,41M,"500,000+",False,0.0,Everyone,Education;Education,2018-02-03,1.1.6,4.0 and up
716,Cars Coloring Pages,EDUCATION,4.4,1090,49M,"1,000,000+",False,0.0,Everyone,Education;Creativity,2018-02-03,1.2.0,4.0 and up
717,Babbel – Learn Languages,EDUCATION,4.3,266948,21M,"10,000,000+",False,0.0,Everyone,Education,2018-07-30,20.7.2,4.4 and up
718,Math Tricks,EDUCATION,4.5,342918,8.1M,"10,000,000+",False,0.0,Everyone,Education,2018-07-29,2.24,4.0 and up
719,Monster Truck Driver & Racing,EDUCATION,4.4,748,51M,"1,000,000+",False,0.0,Everyone,Education;Action & Adventure,2017-01-19,1.0.9,2.3 and up
720,Learn English Words Free,EDUCATION,4.6,172640,14M,"5,000,000+",False,0.0,Everyone,Education,2018-05-02,2.6.2,4.1 and up
721,Japanese / English one-shop search dictionary - Free Japanese - English - Japanese dictionary application,EDUCATION,3.9,61,18M,"50,000+",False,0.0,Mature 17+,Education,2018-05-28,1.4.2,5.0 and up
722,English speaking texts,EDUCATION,4.4,1619,3.0M,"1,000,000+",False,0.0,Everyone,Education,2018-07-20,1.2,1.6 and up
723,Thai Handwriting,EDUCATION,4.3,3168,19M,"1,000,000+",False,0.0,Everyone,Education,2017-10-26,3.1,4.4 and up
724,THAI DICT 2018,EDUCATION,4.4,29855,Varies with device,"1,000,000+",False,0.0,Mature 17+,Education,2018-07-29,Varies with device,Varies with device
725,Kanji test · Han search Kanji training (free version),EDUCATION,4.2,6736,22M,"1,000,000+",False,0.0,Mature 17+,Education,2017-10-17,2.51.0,4.0.3 and up
726,Game for KIDS: KIDS match'em,EDUCATION,4.4,7005,6.9M,"1,000,000+",False,0.0,Everyone,Education,2016-10-23,1.17,2.3 and up
727,Flippy Campus - Buy & sell on campus at a discount,EDUCATION,4.0,889,7.4M,"500,000+",False,0.0,Everyone,Education,2018-03-09,2.2.4,4.2 and up
728,Free intellectual training game application |,EDUCATION,4.2,5741,84M,"1,000,000+",False,0.0,Everyone,Education;Pretend Play,2018-07-25,3.7.0,4.4 and up
729,ABC Preschool Free,EDUCATION,3.8,27572,25M,"5,000,000+",False,0.0,Everyone,Education;Education,2017-10-25,3.0,2.3 and up
730,PINKFONG Baby Shark,EDUCATION,4.5,10852,18M,"1,000,000+",False,0.0,Everyone,Education,2017-11-28,10,4.1 and up
731,English words application mikan,EDUCATION,4.7,9888,Varies with device,"500,000+",False,0.0,Everyone,Education,2018-07-30,Varies with device,4.1 and up
732,Learn English for beginners,EDUCATION,4.5,1929,2.5M,"500,000+",False,0.0,Everyone,Education,2017-09-28,1.1,2.3 and up
733,Listen and learn English in seven days,EDUCATION,4.3,1516,3.9M,"100,000+",False,0.0,Everyone,Education,2018-07-28,3.1,4.1 and up
734,Lumosity: #1 Brain Games & Cognitive Training App,EDUCATION,4.2,215301,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
735,Learn English from Persian: Persian to English,EDUCATION,4.3,423,21M,"100,000+",False,0.0,Everyone,Education,2018-04-03,6.0,4.0.3 and up
736,English with Lingualeo,EDUCATION,4.7,254519,27M,"5,000,000+",False,0.0,Everyone,Education,2018-07-20,2.8.1,4.1 and up
737,"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107903,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-02,Varies with device,Varies with device
738,Khan Academy,EDUCATION,4.6,85375,21M,"5,000,000+",False,0.0,Everyone,Education,2018-07-27,5.0.0,4.1 and up
739,TED,EDUCATION,4.6,181893,18M,"10,000,000+",False,0.0,Everyone 10+,Education,2018-07-27,3.2.5,4.1 and up
740,Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
741,Udemy - Online Courses,EDUCATION,4.5,99020,18M,"1,000,000+",False,0.0,Everyone,Education,2018-08-02,5.0.4,5.0 and up
742,Coursera: Online courses,EDUCATION,4.4,90481,Varies with device,"5,000,000+",False,0.0,Everyone,Education,2018-07-27,Varies with device,Varies with device
743,"edX - Online Courses by Harvard, MIT & more",EDUCATION,4.6,32381,10M,"1,000,000+",False,0.0,Everyone 10+,Education,2018-07-15,2.15.1,4.1 and up
744,Elevate - Brain Training Games,EDUCATION,4.5,248912,Varies with device,"5,000,000+",False,0.0,Everyone,Education,2018-07-30,Varies with device,Varies with device
745,NeuroNation - Focus and Brain Training,EDUCATION,4.5,248555,Varies with device,"5,000,000+",False,0.0,Everyone,Education;Brain Games,2018-05-23,Varies with device,4.0.3 and up
746,Lumosity: #1 Brain Games & Cognitive Training App,EDUCATION,4.2,215301,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
747,Peak – Brain Games & Training,EDUCATION,4.4,272145,Varies with device,"10,000,000+",False,0.0,Everyone,Education;Brain Games,2018-08-03,3.14.15,5.0 and up
748,Memorado - Brain Games,EDUCATION,4.4,56897,97M,"1,000,000+",False,0.0,Everyone,Education;Brain Games,2017-01-16,1.10.0,4.1 and up
749,Lynda - Online Training Videos,EDUCATION,4.2,8599,17M,"1,000,000+",False,0.0,Everyone,Education,2018-07-11,4.9.10,4.1 and up
750,Brilliant,EDUCATION,4.5,41185,Varies with device,"1,000,000+",False,0.0,Everyone,Education,2018-08-03,Varies with device,Varies with device
751,CppDroid - C/C++ IDE,EDUCATION,4.1,29980,Varies with device,"1,000,000+",False,0.0,Everyone,Education,2017-08-17,Varies with device,Varies with device
752,Quiz&Learn Python,EDUCATION,4.0,304,2.0M,"10,000+",False,0.0,Everyone,Education,2016-07-04,1.3.0,4.0 and up
753,C++ Tutorials,EDUCATION,4.1,358,1.9M,"50,000+",False,0.0,Everyone,Education,2014-08-21,1.1,2.3 and up
754,C++ Programming,EDUCATION,4.3,11904,1.8M,"1,000,000+",False,0.0,Everyone,Education,2015-08-22,2.0,2.3 and up
755,C Programming,EDUCATION,4.3,22251,1.8M,"1,000,000+",False,0.0,Everyone,Education,2015-06-28,3.0,2.3 and up
756,Udacity - Lifelong Learning,EDUCATION,4.3,22384,17M,"1,000,000+",False,0.0,Everyone,Education,2018-07-31,4.7.0,5.0 and up
757,Udemy - Online Courses,EDUCATION,4.5,99020,18M,"1,000,000+",False,0.0,Everyone,Education,2018-08-02,5.0.4,5.0 and up
758,Learn C++,EDUCATION,4.6,73404,5.3M,"1,000,000+",False,0.0,Everyone,Education,2017-12-25,4.5.2,4.0 and up
759,Learn programming,EDUCATION,4.1,12733,Varies with device,"1,000,000+",False,0.0,Everyone,Education,2018-05-20,Varies with device,Varies with device
760,Learn JavaScript,EDUCATION,4.6,25183,5.4M,"1,000,000+",False,0.0,Everyone,Education,2017-12-25,5.7.2,4.0 and up
761,Learn Java,EDUCATION,4.7,52743,5.4M,"1,000,000+",False,0.0,Everyone,Education,2017-12-25,3.5.2,4.0 and up
762,Learn HTML,EDUCATION,4.7,61749,5.4M,"1,000,000+",False,0.0,Everyone,Education,2017-12-25,5.5.2,4.0 and up
763,"Programming Hub, Learn to code",EDUCATION,4.3,55704,15M,"1,000,000+",False,0.0,Everyone,Education,2018-08-04,4.2.8,4.1 and up
764,Learn SQL,EDUCATION,4.7,19277,5.3M,"1,000,000+",False,0.0,Everyone,Education,2017-12-25,3.4.2,4.0 and up
765,Ready4 SAT (Prep4 SAT),EDUCATION,4.6,13612,48M,"100,000+",False,0.0,Everyone,Education,2018-05-10,7.2.3633,4.4 and up
766,Socratic - Math Answers & Homework Help,EDUCATION,4.6,37862,5.4M,"1,000,000+",False,0.0,Everyone,Education,2018-06-07,1.8.1,4.1 and up
767,Ready4 GMAT (Prep4 GMAT),EDUCATION,4.6,18372,47M,"100,000+",False,0.0,Everyone,Education,2018-05-21,7.2.3634,4.4 and up
768,Pocket GMAT Math,EDUCATION,4.3,656,556k,"10,000+",False,0.0,Everyone,Education,2014-07-11,1.1,2.2 and up
769,GMAT Question Bank,EDUCATION,4.2,240,29M,"10,000+",False,0.0,Everyone,Education,2015-04-29,1.2.0,2.3.3 and up
770,GRE Tutor,EDUCATION,4.0,275,2.3M,"50,000+",False,0.0,Everyone,Education,2013-12-02,2.9,2.1 and up
771,GRE Flashcards,EDUCATION,4.5,13791,Varies with device,"500,000+",False,0.0,Everyone,Education,2018-06-06,Varies with device,Varies with device
772,"play2prep: ACT, SAT prep",EDUCATION,4.2,3692,4.4M,"100,000+",False,0.0,Everyone,Education,2015-07-23,4.1.3,2.3.3 and up
773,SAT Test,EDUCATION,4.1,2363,6.6M,"100,000+",False,0.0,Everyone,Education,2016-11-17,2.48,4.0 and up
774,GMAT Math Flashcards,EDUCATION,4.4,1769,Varies with device,"100,000+",False,0.0,Everyone,Education,2018-07-11,Varies with device,Varies with device
775,Pocket SAT Math,EDUCATION,4.0,430,526k,"10,000+",False,0.0,Everyone,Education,2014-07-11,1.2,2.1 and up
776,TOEFL Prep & Practice from Magoosh,EDUCATION,4.5,756,12M,"100,000+",False,0.0,Everyone,Education,2018-06-18,3.2.0,4.1 and up
777,GRE Prep & Practice by Magoosh,EDUCATION,4.4,3963,Varies with device,"100,000+",False,0.0,Everyone,Education,2018-06-06,Varies with device,Varies with device
778,GRE® Flashcards by Kaplan,EDUCATION,4.0,316,29M,"50,000+",False,0.0,Everyone,Education,2017-02-15,1.4,4.0 and up
779,SAT Vocabulary,EDUCATION,4.2,642,Varies with device,"50,000+",False,0.0,Everyone,Education,2018-06-05,Varies with device,Varies with device
780,Magoosh GMAT Prep & Practice,EDUCATION,4.3,1058,Varies with device,"100,000+",False,0.0,Everyone,Education,2018-06-18,Varies with device,Varies with device
781,SAT Flashcards: Prep & Vocabulary,EDUCATION,4.2,2277,Varies with device,"100,000+",False,0.0,Everyone,Education,2017-11-07,Varies with device,Varies with device
782,Khan Academy,EDUCATION,4.6,85375,21M,"5,000,000+",False,0.0,Everyone,Education,2018-07-27,5.0.0,4.1 and up
783,TED,EDUCATION,4.6,181893,18M,"10,000,000+",False,0.0,Everyone 10+,Education,2018-07-27,3.2.5,4.1 and up
784,Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",False,0.0,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device
785,Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
786,Coursera: Online courses,EDUCATION,4.4,90481,Varies with device,"5,000,000+",False,0.0,Everyone,Education,2018-07-27,Varies with device,Varies with device
787,Udemy - Online Courses,EDUCATION,4.5,99020,18M,"1,000,000+",False,0.0,Everyone,Education,2018-08-02,5.0.4,5.0 and up
788,Udacity - Lifelong Learning,EDUCATION,4.3,22384,17M,"1,000,000+",False,0.0,Everyone,Education,2018-07-31,4.7.0,5.0 and up
789,"edX - Online Courses by Harvard, MIT & more",EDUCATION,4.6,32380,10M,"1,000,000+",False,0.0,Everyone 10+,Education,2018-07-15,2.15.1,4.1 and up
790,Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172505,76M,"5,000,000+",False,0.0,Everyone,Education;Education,2018-06-27,5.2.1,5.0 and up
791,Google Classroom,EDUCATION,4.2,69493,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-07-19,Varies with device,Varies with device
792,Lynda - Online Training Videos,EDUCATION,4.2,8599,17M,"1,000,000+",False,0.0,Everyone,Education,2018-07-11,4.9.10,4.1 and up
793,"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107884,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-02,Varies with device,Varies with device
794,Brilliant,EDUCATION,4.5,41185,Varies with device,"1,000,000+",False,0.0,Everyone,Education,2018-08-03,Varies with device,Varies with device
795,LinkedIn Learning: Online Courses to Learn Skills,EDUCATION,4.6,7973,18M,"1,000,000+",False,0.0,Everyone,Education,2018-07-27,0.29.74,4.4 and up
796,Babbel – Learn Languages,EDUCATION,4.3,266935,21M,"10,000,000+",False,0.0,Everyone,Education,2018-07-30,20.7.2,4.4 and up
797,Learn English with Phrases,EDUCATION,4.2,5695,Varies with device,"1,000,000+",False,0.0,Everyone,Education,2017-09-28,Varies with device,Varies with device
798,Free english course,EDUCATION,4.7,142632,6.9M,"5,000,000+",False,0.0,Everyone,Education,2018-07-12,2.8,4.1 and up
799,Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",False,0.0,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device
800,Learn 50 languages,EDUCATION,4.4,55256,14M,"5,000,000+",False,0.0,Everyone,Education,2018-06-19,10.9.1,4.0 and up
801,Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172508,76M,"5,000,000+",False,0.0,Everyone,Education;Education,2018-06-27,5.2.1,5.0 and up
802,Babbel – Learn Spanish,EDUCATION,4.4,54798,11M,"1,000,000+",False,0.0,Everyone,Education,2018-07-30,20.7.2,4.4 and up
803,Mango Languages: Lovable Language Courses,EDUCATION,4.0,4815,19M,"500,000+",False,0.0,Everyone,Education,2018-07-17,4.2.3,4.2 and up
804,Learn English with Aco,EDUCATION,4.6,75112,6.5M,"1,000,000+",False,0.0,Everyone,Education,2017-11-11,2.09,4.1 and up
805,Learn to Speak English,EDUCATION,4.4,33646,7.0M,"1,000,000+",False,0.0,Everyone,Education,2018-07-15,2.3.9,4.0 and up
806,"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107903,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-02,Varies with device,Varies with device
807,Learn English with Wlingua,EDUCATION,4.7,314300,3.3M,"10,000,000+",False,0.0,Everyone,Education,2018-05-02,1.94.9,4.0 and up
808,"busuu: Learn Languages - Spanish, English & More",EDUCATION,4.3,206527,21M,"10,000,000+",False,0.0,Everyone 10+,Education,2018-08-01,13.9.0.161,5.0 and up
809,My Class Schedule: Timetable,EDUCATION,4.1,9348,Varies with device,"1,000,000+",False,0.0,Everyone,Education,2016-06-01,Varies with device,Varies with device
810,Study Checker,EDUCATION,4.2,3816,2.6M,"500,000+",False,0.0,Everyone,Education,2016-05-04,3.6.0.115_FN,2.3 and up
811,My Study Life - School Planner,EDUCATION,4.3,47847,21M,"1,000,000+",False,0.0,Everyone,Education,2017-06-13,6.1.3,4.0.3 and up
812,HomeWork,EDUCATION,4.3,16195,5.2M,"1,000,000+",False,0.0,Everyone,Education,2016-09-20,8.5.2,4.0 and up
813,Next Gen Science Standards,EDUCATION,4.3,206,18M,"50,000+",False,0.0,Everyone,Education,2016-12-20,1.12.1,2.3 and up
814,myHomework Student Planner,EDUCATION,4.0,28392,Varies with device,"1,000,000+",False,0.0,Everyone,Education,2018-03-07,Varies with device,Varies with device
815,Teacher's Gradebook - Additio,EDUCATION,4.2,3241,16M,"100,000+",False,0.0,Everyone,Education,2018-08-01,4.8.2,4.0.3 and up
816,Common Core,EDUCATION,4.0,835,15M,"100,000+",False,0.0,Everyone,Education,2016-12-20,2.3.1,2.3 and up
817,Homework Planner,EDUCATION,4.0,2525,1.2M,"100,000+",False,0.0,Everyone,Education,2015-01-11,15.9.4,4.0 and up
818,TeachersPayTeachers,EDUCATION,3.8,828,Varies with device,"100,000+",False,0.0,Everyone,Education,2017-10-01,Varies with device,Varies with device
819,Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
820,Edmodo,EDUCATION,4.1,200058,18M,"10,000,000+",False,0.0,Everyone,Education,2018-07-20,9.12.5,4.0.3 and up
821,Socrative Teacher,EDUCATION,3.9,1239,1.8M,"100,000+",False,0.0,Everyone,Education,2016-07-29,4.4.1,3.2 and up
822,Training schedule - AllUniver,EDUCATION,4.1,702,7.6M,"10,000+",False,0.0,Everyone,Education,2017-10-16,5.0,4.4 and up
823,Remind: School Communication,EDUCATION,4.5,108613,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-03,Varies with device,Varies with device
824,Google Classroom,EDUCATION,4.2,69498,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-07-19,Varies with device,Varies with device
825,ClassDojo,EDUCATION,4.4,148550,59M,"10,000,000+",False,0.0,Everyone,Education;Education,2018-08-03,4.21.1,4.1 and up
826,Duolingo: Learn Languages Free,EDUCATION,4.7,6290507,Varies with device,"100,000,000+",False,0.0,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device
827,Lerni. Learn languages.,EDUCATION,4.0,3847,6.9M,"500,000+",False,0.0,Everyone,Education,2017-10-25,3.1.3,3.0 and up
828,Learn 50 languages,EDUCATION,4.4,55256,14M,"5,000,000+",False,0.0,Everyone,Education,2018-06-19,10.9.1,4.0 and up
829,"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,4.4,84309,41M,"5,000,000+",False,0.0,Everyone,Education,2018-07-25,2.6.6,4.1 and up
830,Mango Languages: Lovable Language Courses,EDUCATION,4.0,4815,19M,"500,000+",False,0.0,Everyone,Education,2018-07-17,4.2.3,4.2 and up
831,Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172508,76M,"5,000,000+",False,0.0,Everyone,Education;Education,2018-06-27,5.2.1,5.0 and up
832,"Learn languages, grammar & vocabulary with Memrise",EDUCATION,4.7,1107948,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-02,Varies with device,Varies with device
833,Babbel – Learn Languages,EDUCATION,4.3,266948,21M,"10,000,000+",False,0.0,Everyone,Education,2018-07-30,20.7.2,4.4 and up
834,Innovative: Learn 34 Languages,EDUCATION,4.5,14206,21M,"500,000+",False,0.0,Everyone,Education,2018-07-26,1.16,3.0 and up
835,"busuu: Learn Languages - Spanish, English & More",EDUCATION,4.3,206532,21M,"10,000,000+",False,0.0,Everyone 10+,Education,2018-08-01,13.9.0.161,5.0 and up
836,My Class Schedule: Timetable,EDUCATION,4.1,9348,Varies with device,"1,000,000+",False,0.0,Everyone,Education,2016-06-01,Varies with device,Varies with device
837,Chegg Study - Homework Help,EDUCATION,4.3,14700,21M,"1,000,000+",False,0.0,Everyone,Education,2018-07-30,5.7.0,4.4 and up
838,Canvas Student,EDUCATION,4.5,42828,Varies with device,"1,000,000+",False,0.0,Everyone,Education,2018-07-20,Varies with device,Varies with device
839,Timetable,EDUCATION,4.2,40209,Varies with device,"1,000,000+",False,0.0,Everyone,Education,2018-05-24,Varies with device,Varies with device
840,Socratic - Math Answers & Homework Help,EDUCATION,4.6,37862,5.4M,"1,000,000+",False,0.0,Everyone,Education,2018-06-07,1.8.1,4.1 and up
841,EasyBib: Citation Generator,EDUCATION,3.5,1405,7.3M,"100,000+",False,0.0,Everyone,Education,2018-03-29,2.4.4,4.0 and up
842,Google Classroom,EDUCATION,4.2,69498,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-07-19,Varies with device,Varies with device
843,ClassDojo,EDUCATION,4.4,148549,59M,"10,000,000+",False,0.0,Everyone,Education;Education,2018-08-03,4.21.1,4.1 and up
844,"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,4.4,84311,41M,"5,000,000+",False,0.0,Everyone,Education,2018-07-25,2.6.6,4.1 and up
845,Quizlet: Learn Languages & Vocab with Flashcards,EDUCATION,4.6,211856,Varies with device,"10,000,000+",False,0.0,Everyone,Education,2018-08-01,Varies with device,Varies with device
846,"busuu: Learn Languages - Spanish, English & More",EDUCATION,4.3,206532,21M,"10,000,000+",False,0.0,Everyone 10+,Education,2018-08-01,13.9.0.161,5.0 and up
847,Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,172508,76M,"5,000,000+",False,0.0,Everyone,Education;Education,2018-06-27,5.2.1,5.0 and up
848,SoloLearn: Learn to Code for Free,EDUCATION,4.8,256079,7.6M,"1,000,000+",False,0.0,Teen,Education,2018-07-12,2.2.4,4.0.3 and up
849,Kids Learn Languages by Mondly,EDUCATION,4.4,2078,Varies with device,"100,000+",False,0.0,Everyone,Education;Education,2017-12-24,1.0.2,4.1 and up
850,Blinkist - Nonfiction Books,EDUCATION,4.1,16103,13M,"1,000,000+",False,0.0,Everyone,Education,2018-07-31,5.7.1,4.1 and up
851,Sago Mini Hat Maker,EDUCATION,4.9,11,63M,"1,000+",False,4.0,Everyone,Education;Pretend Play,2017-07-24,1.0,4.0.3 and up
852,Fuzzy Numbers: Pre-K Number Foundation,EDUCATION,4.7,21,44M,"1,000+",False,6.0,Everyone,Education;Education,2017-07-21,1.3,4.1 and up
853,Toca Life: City,EDUCATION,4.7,31085,24M,"500,000+",False,4.0,Everyone,Education;Pretend Play,2018-07-06,1.5-play,4.4 and up
854,Toca Life: Hospital,EDUCATION,4.7,3528,24M,"100,000+",False,4.0,Everyone,Education;Pretend Play,2018-06-12,1.1.1-play,4.4 and up
855,Netflix,ENTERTAINMENT,4.4,5456208,Varies with device,"100,000,000+",False,0.0,Teen,Entertainment,2018-07-31,Varies with device,Varies with device
856,Complete Spanish Movies,ENTERTAINMENT,4.0,11656,4.5M,"1,000,000+",False,0.0,Everyone,Entertainment,2018-01-20,1.02,4.0.3 and up
857,Pluto TV - It’s Free TV,ENTERTAINMENT,4.2,28948,Varies with device,"1,000,000+",False,0.0,Teen,Entertainment,2018-08-04,Varies with device,Varies with device
858,Tubi TV - Free Movies & TV,ENTERTAINMENT,4.3,296771,11M,"10,000,000+",False,0.0,Teen,Entertainment,2018-07-15,2.13.5,4.1 and up
859,YouTube Kids,ENTERTAINMENT,4.5,470089,Varies with device,"50,000,000+",False,0.0,Everyone,Entertainment;Music & Video,2018-08-03,3.43.3,4.1 and up
860,Mobile TV,ENTERTAINMENT,3.5,10939,4.6M,"10,000,000+",False,0.0,Everyone,Entertainment,2016-04-28,2.05.0010,5.0 and up
861,TV+,ENTERTAINMENT,4.2,98509,Varies with device,"5,000,000+",False,0.0,Everyone,Entertainment,2018-06-28,Varies with device,Varies with device
862,Digital TV,ENTERTAINMENT,3.1,5241,Varies with device,"5,000,000+",False,0.0,Everyone,Entertainment,2018-06-06,Varies with device,6.0 and up
863,Motorola Spotlight Player™,ENTERTAINMENT,4.6,22508,3.3M,"10,000,000+",False,0.0,Everyone,Entertainment,2015-07-16,v1.8b22p13,4.2 and up
864,Vigo Lite,ENTERTAINMENT,4.2,10291,6.5M,"5,000,000+",False,0.0,Teen,Entertainment,2018-08-04,3.7.3,4.0.3 and up
865,Google Play Games,ENTERTAINMENT,4.3,7165362,Varies with device,"1,000,000,000+",False,0.0,Teen,Entertainment,2018-07-16,Varies with device,Varies with device
866,Hotstar,ENTERTAINMENT,4.3,4885646,Varies with device,"100,000,000+",False,0.0,Teen,Entertainment,2018-08-03,Varies with device,Varies with device
867,"Peers.TV: broadcast TV channels First, Match TV, TNT ...",ENTERTAINMENT,4.1,141980,Varies with device,"5,000,000+",False,0.0,Teen,Entertainment,2018-07-30,Varies with device,Varies with device
868,The green alien dance,ENTERTAINMENT,3.8,6979,12M,"1,000,000+",False,0.0,Everyone,Entertainment,2018-07-05,1.03,4.0 and up
869,Spectrum TV,ENTERTAINMENT,3.4,46618,Varies with device,"5,000,000+",False,0.0,Teen,Entertainment,2018-07-19,Varies with device,Varies with device
870,H TV,ENTERTAINMENT,4.3,103078,5.6M,"5,000,000+",False,0.0,Everyone,Entertainment,2018-07-05,4.6.2,2.3.3 and up
871,StarTimes - Live International Champions Cup,ENTERTAINMENT,4.4,17682,9.7M,"1,000,000+",False,0.0,Everyone,Entertainment,2018-08-03,5.2,4.0.3 and up
872,Cinematic Cinematic,ENTERTAINMENT,4.4,37000,15M,"1,000,000+",False,0.0,Mature 17+,Entertainment,2018-06-21,4.0.5,4.1 and up
873,MEGOGO - Cinema and TV,ENTERTAINMENT,4.0,175528,Varies with device,"10,000,000+",False,0.0,Everyone,Entertainment,2018-08-03,Varies with device,Varies with device
874,Talking Angela,ENTERTAINMENT,3.7,1828284,52M,"100,000,000+",False,0.0,Everyone,Entertainment,2018-07-12,2.8.2,4.1 and up
875,DStv Now,ENTERTAINMENT,3.9,34923,Varies with device,"5,000,000+",False,0.0,Teen,Entertainment,2018-07-27,Varies with device,Varies with device
876,ivi - movies and TV shows in HD,ENTERTAINMENT,4.5,684116,Varies with device,"10,000,000+",False,0.0,Teen,Entertainment,2018-07-31,Varies with device,4.2 and up
877,Radio Javan,ENTERTAINMENT,4.4,46916,4.5M,"1,000,000+",False,0.0,Everyone,Entertainment,2018-07-18,7.3,4.2 and up
878,Viki: Asian TV Dramas & Movies,ENTERTAINMENT,4.3,407698,Varies with device,"10,000,000+",False,0.0,Teen,Entertainment,2018-07-27,Varies with device,Varies with device
879,Talking Ginger 2,ENTERTAINMENT,4.2,702975,49M,"50,000,000+",False,0.0,Everyone,Entertainment,2018-07-05,2.6.6.11,4.1 and up
880,Girly Lock Screen Wallpaper with Quotes,ENTERTAINMENT,4.2,32458,18M,"5,000,000+",False,0.0,Everyone,Entertainment,2018-06-19,2.2,4.1 and up
881,No.Draw - Colors by Number 2018,ENTERTAINMENT,4.5,235496,13M,"10,000,000+",False,0.0,Everyone,Entertainment;Brain Games,2018-07-29,1.2.0,4.1 and up
882,🔥 Football Wallpapers 4K | Full HD Backgrounds 😍,ENTERTAINMENT,4.7,11661,4.0M,"1,000,000+",False,0.0,Everyone,Entertainment,2018-07-14,1.1.3.2,4.0.3 and up
883,"Movies by Flixster, with Rotten Tomatoes",ENTERTAINMENT,4.5,653008,16M,"10,000,000+",False,0.0,Everyone,Entertainment,2018-06-20,9.1.4,4.4 and up
884,Low Poly – Puzzle art game,ENTERTAINMENT,4.5,23063,17M,"1,000,000+",False,0.0,Everyone,Entertainment;Brain Games,2018-08-03,1.0.9,4.1 and up
885,BBC Media Player,ENTERTAINMENT,3.4,87384,Varies with device,"10,000,000+",False,0.0,Everyone,Entertainment,2016-09-14,Varies with device,Varies with device
886,Amazon Prime Video,ENTERTAINMENT,4.2,411683,24M,"50,000,000+",False,0.0,Teen,Entertainment,2018-08-02,3.0.231.18141,4.1 and up
887,Adult Glitter Color by Number Book - Sandbox Pages,ENTERTAINMENT,4.3,8918,Varies with device,"1,000,000+",False,0.0,Everyone,Entertainment;Creativity,2018-07-21,1.7,4.4 and up
888,IMDb Movies & TV,ENTERTAINMENT,4.2,501498,12M,"100,000,000+",False,0.0,Teen,Entertainment,2018-07-26,Varies with device,Varies with device
889,Twitch: Livestream Multiplayer Games & Esports,ENTERTAINMENT,4.6,2133296,Varies with device,"50,000,000+",False,0.0,Teen,Entertainment,2018-07-31,Varies with device,Varies with device
890,Ziggo GO,ENTERTAINMENT,4.1,29690,78M,"1,000,000+",False,0.0,Teen,Entertainment,2018-08-03,2.3.34 Prod,4.3 and up
891,YouTube Gaming,ENTERTAINMENT,4.2,130549,Varies with device,"5,000,000+",False,0.0,Teen,Entertainment,2018-06-27,2.08.78.2,4.1 and up
892,PlayStation App,ENTERTAINMENT,4.2,613059,25M,"50,000,000+",False,0.0,Everyone,Entertainment,2018-07-26,18.07.0,4.1 and up
893,Talking Ben the Dog,ENTERTAINMENT,4.3,1633682,57M,"100,000,000+",False,0.0,Everyone,Entertainment,2018-07-03,3.5.2.2,4.1 and up
