,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
1667,Sonic Dash,GAME,4.5,3778921,75M,"100,000,000+",False,0.0,Everyone,Arcade,2018-07-26,3.8.5.Go,4.1 and up
1668,Candy Crush Soda Saga,GAME,4.4,6198563,67M,"100,000,000+",False,0.0,Everyone,Casual,2018-07-10,1.118.4,4.1 and up
1669,Zombie Hunter King,GAME,4.3,10306,50M,"1,000,000+",False,0.0,Mature 17+,Action,2018-08-01,1.0.8,2.3 and up
1670,Clash of Clans,GAME,4.6,44891723,98M,"100,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-15,10.322.16,4.1 and up
1671,Kick the Buddy,GAME,4.3,1000417,Varies with device,"50,000,000+",False,0.0,Teen,Action,2018-07-05,Varies with device,4.4 and up
1672,Block Puzzle Classic Legend !,GAME,4.2,17039,4.9M,"5,000,000+",False,0.0,Everyone,Puzzle,2018-04-13,2.9,2.3.3 and up
1673,PAC-MAN,GAME,4.2,685981,37M,"100,000,000+",False,0.0,Everyone,Arcade,2018-05-15,6.6.3,4.1 and up
1674,Super Jim Jump - pixel 3d,GAME,4.5,10393,18M,"1,000,000+",False,0.0,Everyone,Arcade,2018-07-11,2.2.3181,4.0 and up
1675,8 Ball Pool,GAME,4.5,14198297,52M,"100,000,000+",False,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
1676,Magic Tiles 3,GAME,4.5,592068,Varies with device,"50,000,000+",False,0.0,Everyone,Music,2018-08-03,5.13.007,4.1 and up
1677,Bubble Witch 3 Saga,GAME,4.7,1732263,78M,"50,000,000+",False,0.0,Everyone,Puzzle,2018-07-17,4.8.4,3.0 and up
1678,Word Search,GAME,4.7,295241,3.9M,"10,000,000+",False,0.0,Everyone,Word,2018-06-06,1.1.3,3.0 and up
1679,Granny,GAME,4.5,1135631,59M,"50,000,000+",False,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up
1680,Angry Birds Classic,GAME,4.4,5566669,97M,"100,000,000+",False,0.0,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up
1681,Flow Free,GAME,4.3,1295557,11M,"100,000,000+",False,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
1682,Race the Traffic Moto,GAME,3.8,270687,38M,"10,000,000+",False,0.0,Teen,Racing,2018-07-20,1.0.16,4.0.3 and up
1683,Fishdom,GAME,4.6,2157930,Varies with device,"10,000,000+",False,0.0,Everyone,Puzzle,2018-07-19,2.21.5,4.0.3 and up
1684,Galaxy Attack: Alien Shooter,GAME,4.6,506275,Varies with device,"10,000,000+",False,0.0,Everyone,Arcade,2018-08-01,5.66,4.1 and up
1685,Zombie Tsunami,GAME,4.4,4920817,Varies with device,"100,000,000+",False,0.0,Everyone 10+,Arcade,2018-06-15,Varies with device,Varies with device
1686,Bubble Shooter 2,GAME,4.3,23005,Varies with device,"5,000,000+",False,0.0,Everyone,Arcade,2018-07-25,3.5,4.1 and up
1687,Barbie™ Fashion Closet,GAME,4.1,68057,85M,"10,000,000+",False,0.0,Everyone,Casual;Creativity,2018-07-30,1.3.7,4.1 and up
1688,Candy Crush Jelly Saga,GAME,4.3,1300490,78M,"50,000,000+",False,0.0,Everyone,Puzzle,2018-07-20,2.1.10,4.0 and up
1689,Hill Climb Racing,GAME,4.4,8923587,63M,"100,000,000+",False,0.0,Everyone,Racing,2018-07-02,1.37.2,4.2 and up
1690,Gardenscapes,GAME,4.6,4128732,Varies with device,"50,000,000+",False,0.0,Everyone,Casual,2018-07-13,2.6.2,4.0.3 and up
1691,Marble - Temple Quest,GAME,4.3,42053,24M,"10,000,000+",False,0.0,Everyone,Puzzle,2018-06-21,4.9,4.0.3 and up
1692,Shooting King,GAME,4.4,257724,69M,"10,000,000+",False,0.0,Everyone 10+,Sports,2018-05-25,1.4.2,4.0.3 and up
1693,Zombie Catchers,GAME,4.7,990491,75M,"10,000,000+",False,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up
1694,Minion Rush: Despicable Me Official Game,GAME,4.5,10216538,Varies with device,"100,000,000+",False,0.0,Everyone 10+,Casual;Action & Adventure,2018-07-12,Varies with device,Varies with device
1695,Farm Heroes Saga,GAME,4.4,7614130,70M,"100,000,000+",False,0.0,Everyone,Casual,2018-07-26,5.1.8,2.3 and up
1696,Geometry Dash World,GAME,4.6,760628,63M,"10,000,000+",False,0.0,Everyone,Arcade,2017-12-22,1.03,4.0 and up
1697,My Talking Angela,GAME,4.5,9881829,99M,"100,000,000+",False,0.0,Everyone,Casual,2018-07-03,3.7.2.51,4.1 and up
1698,Cut the Rope FULL FREE,GAME,4.4,2123381,49M,"100,000,000+",False,0.0,Everyone,Puzzle,2018-07-05,3.7.2,4.1 and up
1699,Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7671249,Varies with device,"100,000,000+",False,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device
1700,Subway Surfers,GAME,4.5,27723193,76M,"1,000,000,000+",False,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up
1701,ROBLOX,GAME,4.5,4447346,67M,"100,000,000+",False,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
1702,Pou,GAME,4.3,10485334,24M,"500,000,000+",False,0.0,Everyone,Casual,2018-05-25,1.4.77,4.0 and up
1703,8 Ball Pool,GAME,4.5,14198602,52M,"100,000,000+",False,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
1704,Clash of Clans,GAME,4.6,44891723,98M,"100,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-15,10.322.16,4.1 and up
1705,Candy Crush Saga,GAME,4.4,22428456,74M,"500,000,000+",False,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
1706,Plants vs. Zombies FREE,GAME,4.4,4066980,69M,"100,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-06,2.2.00,4.1 and up
1707,Cooking Fever,GAME,4.5,3197865,82M,"100,000,000+",False,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up
1708,Toon Blast,GAME,4.7,1351068,Varies with device,"10,000,000+",False,0.0,Everyone,Puzzle,2018-07-30,3196,4.1 and up
1709,Score! Hero,GAME,4.6,5418675,96M,"100,000,000+",False,0.0,Everyone,Sports,2018-06-13,1.751,4.4 and up
1710,My Talking Angela,GAME,4.5,9881908,99M,"100,000,000+",False,0.0,Everyone,Casual,2018-07-03,3.7.2.51,4.1 and up
1711,Bubble Shooter,GAME,4.5,148895,46M,"10,000,000+",False,0.0,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up
1712,Toy Blast,GAME,4.7,1889250,Varies with device,"50,000,000+",False,0.0,Everyone,Puzzle,2018-07-23,5423,4.1 and up
1713,Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,183846,99M,"10,000,000+",False,0.0,Everyone,Action,2018-07-30,1.0.6,4.4 and up
1714,Wordscapes,GAME,4.8,230710,87M,"10,000,000+",False,0.0,Everyone,Word,2018-08-02,1.0.47,4.1 and up
1715,Word Search,GAME,4.7,295305,3.9M,"10,000,000+",False,0.0,Everyone,Word,2018-06-06,1.1.3,3.0 and up
1716,Candy Crush Soda Saga,GAME,4.4,6198880,67M,"100,000,000+",False,0.0,Everyone,Casual,2018-07-10,1.118.4,4.1 and up
1717,Fishdom,GAME,4.6,2157930,Varies with device,"10,000,000+",False,0.0,Everyone,Puzzle,2018-07-19,2.21.5,4.0.3 and up
1718,Garena Free Fire,GAME,4.5,5465624,53M,"100,000,000+",False,0.0,Teen,Action,2018-08-03,1.21.0,4.0.3 and up
1719,Block Puzzle,GAME,4.6,59854,7.8M,"5,000,000+",False,0.0,Everyone,Puzzle,2018-03-06,2.9,2.3 and up
1720,Bowmasters,GAME,4.7,1534466,Varies with device,"50,000,000+",False,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up
1721,Clash Royale,GAME,4.6,23134775,97M,"100,000,000+",False,0.0,Everyone 10+,Strategy,2018-06-27,2.3.2,4.1 and up
1722,My Talking Tom,GAME,4.5,14891223,Varies with device,"500,000,000+",False,0.0,Everyone,Casual,2018-07-19,4.8.0.132,4.1 and up
1723,Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,Varies with device,"100,000,000+",False,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device
1724,Granny,GAME,4.5,1137271,59M,"50,000,000+",False,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up
1725,Galaxy Attack: Alien Shooter,GAME,4.6,506275,Varies with device,"10,000,000+",False,0.0,Everyone,Arcade,2018-08-01,5.66,4.1 and up
1726,Angry Birds Rio,GAME,4.4,2610622,46M,"100,000,000+",False,0.0,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up
1727,Zombie Catchers,GAME,4.7,990586,75M,"10,000,000+",False,0.0,Everyone,Action,2018-05-24,1.0.27,4.1 and up
1728,Zombie Hunter King,GAME,4.3,10354,50M,"1,000,000+",False,0.0,Mature 17+,Action,2018-08-01,1.0.8,2.3 and up
1729,Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",False,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up
1730,Zombie Tsunami,GAME,4.4,4921122,Varies with device,"100,000,000+",False,0.0,Everyone 10+,Arcade,2018-06-15,Varies with device,Varies with device
1731,Jungle Marble Blast,GAME,4.3,18985,23M,"5,000,000+",False,0.0,Everyone,Casual,2018-07-23,1.5.4,4.0.3 and up
1732,Rider,GAME,4.5,655067,72M,"10,000,000+",False,0.0,Teen,Arcade,2017-07-17,1.2.1,4.0.3 and up
1733,Farm Heroes Saga,GAME,4.4,7614271,70M,"100,000,000+",False,0.0,Everyone,Casual,2018-07-26,5.1.8,2.3 and up
1734,Super Jim Jump - pixel 3d,GAME,4.5,10434,18M,"1,000,000+",False,0.0,Everyone,Arcade,2018-07-11,2.2.3181,4.0 and up
1735,slither.io,GAME,4.4,5234825,Varies with device,"100,000,000+",False,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up
1736,Roll the Ball® - slide puzzle,GAME,4.5,1385093,35M,"100,000,000+",False,0.0,Everyone,Puzzle,2018-08-02,1.7.40,4.1 and up
1737,Talking Tom Gold Run,GAME,4.6,2698348,78M,"100,000,000+",False,0.0,Everyone,Action,2018-07-31,2.8.2.59,4.1 and up
1738,Pixel Art: Color by Number Game,GAME,4.7,1125017,25M,"10,000,000+",False,0.0,Everyone,Puzzle,2018-07-17,3.9.2,4.3 and up
1739,Dream League Soccer 2018,GAME,4.6,9882639,74M,"100,000,000+",False,0.0,Everyone,Sports,2018-07-16,5.064,4.4 and up
1740,Angry Birds Classic,GAME,4.4,5566805,97M,"100,000,000+",False,0.0,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up
1741,Fruits Bomb,GAME,4.4,74673,17M,"10,000,000+",False,0.0,Everyone,Casual,2018-07-06,3.3.3179,4.0.3 and up
1742,Traffic Racer,GAME,4.5,5387639,53M,"100,000,000+",False,0.0,Everyone,Racing,2018-02-27,2.5,4.1 and up
1743,Hill Climb Racing 2,GAME,4.6,2750410,Varies with device,"100,000,000+",False,0.0,Everyone,Racing,2018-08-02,1.17.2,4.2 and up
1744,Flow Free,GAME,4.3,1295606,11M,"100,000,000+",False,0.0,Everyone,Puzzle,2018-04-11,4.0,4.1 and up
1745,Knife Hit,GAME,4.5,461137,60M,"10,000,000+",False,0.0,Everyone,Arcade,2018-05-22,1.7.2,4.0.3 and up
1746,Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,57M,"50,000,000+",False,0.0,Everyone,Simulation,2018-03-05,2.10.2,4.0.3 and up
1747,Farm Fruit Pop: Party Time,GAME,4.4,9305,14M,"1,000,000+",False,0.0,Everyone,Casual,2018-08-02,1.9.2,4.0.3 and up
1748,ROBLOX,GAME,4.5,4448791,67M,"100,000,000+",False,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
1749,Helix Jump,GAME,4.2,1498648,33M,"100,000,000+",False,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
1750,Subway Surfers,GAME,4.5,27724094,76M,"1,000,000,000+",False,0.0,Everyone 10+,Arcade,2018-07-12,1.90.0,4.1 and up
1751,Candy Crush Saga,GAME,4.4,22428456,74M,"500,000,000+",False,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
1752,Toon Blast,GAME,4.7,1351089,Varies with device,"10,000,000+",False,0.0,Everyone,Puzzle,2018-07-30,3196,4.1 and up
1753,Love Balls,GAME,4.2,360630,40M,"50,000,000+",False,0.0,Everyone,Puzzle,2018-07-31,1.2.7,4.1 and up
1754,Granny,GAME,4.5,1137267,59M,"50,000,000+",False,0.0,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up
1755,8 Ball Pool,GAME,4.5,14200344,52M,"100,000,000+",False,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
1756,Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,Varies with device,"100,000,000+",False,0.0,Mature 17+,Action,2018-08-02,Varies with device,Varies with device
1757,slither.io,GAME,4.4,5234810,Varies with device,"100,000,000+",False,0.0,Everyone,Action,2017-11-14,Varies with device,2.3 and up
1758,Hungry Shark Evolution,GAME,4.5,6074334,100M,"100,000,000+",False,0.0,Teen,Arcade,2018-07-25,6.0.0,4.1 and up
1759,Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",False,0.0,Everyone,Action,2018-07-05,1.49.1,4.0 and up
1760,Kick the Buddy,GAME,4.3,1000417,Varies with device,"50,000,000+",False,0.0,Teen,Action,2018-07-05,Varies with device,4.4 and up
1761,Magic Tiles 3,GAME,4.5,592282,Varies with device,"50,000,000+",False,0.0,Everyone,Music,2018-08-03,5.13.007,4.1 and up
1762,Bowmasters,GAME,4.7,1535084,Varies with device,"50,000,000+",False,0.0,Teen,Action,2018-07-23,2.12.5,4.1 and up
1763,Piano Tiles 2™,GAME,4.7,8118880,Varies with device,"100,000,000+",False,0.0,Everyone,Arcade,2018-08-03,3.1.0.226,4.1 and up
1764,Pokémon GO,GAME,4.1,10424925,85M,"100,000,000+",False,0.0,Everyone,Adventure,2018-07-23,0.111.3,4.4 and up
1765,Wordscapes,GAME,4.8,230727,87M,"10,000,000+",False,0.0,Everyone,Word,2018-08-02,1.0.47,4.1 and up
1766,Paint Hit,GAME,4.4,37023,33M,"10,000,000+",False,0.0,Everyone,Casual,2018-07-06,5.200,5.0 and up
1767,Snake VS Block,GAME,4.2,422244,32M,"50,000,000+",False,0.0,Teen,Arcade,2018-04-23,1.24,4.1 and up
1768,Rolly Vortex,GAME,4.4,98123,40M,"10,000,000+",False,0.0,Teen,Arcade,2018-05-25,1.7.0,4.1 and up
1769,Woody Puzzle,GAME,4.7,21262,29M,"1,000,000+",False,0.0,Everyone,Puzzle,2018-08-03,1.0.9,4.4 and up
1770,Stack Jump,GAME,4.3,118253,40M,"10,000,000+",False,0.0,Teen,Arcade,2018-05-03,1.4.6,4.1 and up
1771,Color by Number – New Coloring Book,GAME,4.7,141529,24M,"5,000,000+",False,0.0,Everyone 10+,Board,2018-08-01,2.0.6,4.1 and up
1772,The Cube,GAME,4.2,70226,38M,"5,000,000+",False,0.0,Everyone,Arcade,2018-07-25,1.2.9,4.1 and up
1773,Extreme Car Driving Simulator,GAME,4.3,2251012,52M,"100,000,000+",False,0.0,Everyone,Racing,2018-05-03,4.17.2,4.0 and up
1774,Bricks n Balls,GAME,4.4,30253,Varies with device,"1,000,000+",False,0.0,Everyone,Casual,2018-08-05,1.0.1.049,4.1 and up
1775,The Fish Master!,GAME,4.1,15763,54M,"1,000,000+",False,0.0,Everyone,Arcade,2018-07-17,1.6,4.1 and up
1776,Color Road,GAME,4.1,84911,71M,"10,000,000+",False,0.0,Everyone,Arcade,2018-07-19,2.5.0,4.1 and up
1777,Draw In,GAME,4.2,46416,73M,"10,000,000+",False,0.0,Everyone,Arcade,2018-07-23,1.0.8,4.1 and up
1778,Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,57M,"50,000,000+",False,0.0,Everyone,Simulation,2018-03-05,2.10.2,4.0.3 and up
1779,PLANK!,GAME,4.7,7196,38M,"500,000+",False,0.0,Everyone,Arcade,2018-07-17,1.0.2,4.3 and up
1780,Looper!,GAME,4.6,48256,62M,"1,000,000+",False,0.0,Everyone,Puzzle,2018-07-20,1.2.0,4.1 and up
1781,Trivia Crack,GAME,4.5,6427773,95M,"100,000,000+",False,0.0,Everyone,Trivia,2018-08-03,2.79.0,4.1 and up
1782,Will it Crush?,GAME,3.1,25825,16M,"5,000,000+",False,0.0,Everyone,Simulation,2018-05-22,1.3.3,4.4 and up
1783,Tomb of the Mask,GAME,4.1,55380,39M,"5,000,000+",False,0.0,Everyone,Action,2018-07-24,1.2.1,5.0 and up
1784,Baseball Boy!,GAME,3.4,148177,78M,"10,000,000+",False,0.0,Everyone,Arcade,2018-07-27,1.7.2,4.1 and up
1785,PUBG MOBILE,GAME,4.4,3715656,36M,"50,000,000+",False,0.0,Teen,Action,2018-07-24,0.7.0,4.3 and up
1786,Episode - Choose Your Story,GAME,4.3,1841061,Varies with device,"50,000,000+",False,0.0,Teen,Simulation,2018-07-31,Varies with device,Varies with device
1787,Hello Stars,GAME,4.6,101686,31M,"10,000,000+",False,0.0,Everyone,Puzzle,2018-08-04,1.8.2,4.1 and up
1788,Run Sausage Run!,GAME,4.4,275447,Varies with device,"10,000,000+",False,0.0,Everyone 10+,Arcade,2018-08-01,Varies with device,4.1 and up
1789,Tank Stars,GAME,4.3,174755,98M,"10,000,000+",False,0.0,Everyone 10+,Arcade,2018-07-11,1.1.1,5.0 and up
1790,Castle Clash: Heroes of the Empire US,GAME,4.6,4578476,24M,"50,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-17,1.4.51,4.1 and up
1791,Hole.io,GAME,4.2,145353,85M,"10,000,000+",False,0.0,Teen,Arcade,2018-07-24,1.3.1,4.1 and up
1792,Helix Jump,GAME,4.2,1499373,33M,"100,000,000+",False,0.0,Everyone,Action,2018-04-09,1.0.6,4.1 and up
1793,Mini Golf King - Multiplayer Game,GAME,4.5,531458,100M,"5,000,000+",False,0.0,Everyone,Sports,2018-07-20,3.04.1,4.0.3 and up
1794,PUBG MOBILE,GAME,4.4,3714270,36M,"50,000,000+",False,0.0,Teen,Action,2018-07-24,0.7.0,4.3 and up
1795,Flip the Gun - Simulator Game,GAME,4.2,195558,86M,"10,000,000+",False,0.0,Everyone,Arcade,2018-07-26,1.2,5.0 and up
1796,Mad Skills BMX 2,GAME,4.5,29940,80M,"1,000,000+",False,0.0,Everyone,Action,2018-07-26,1.1.4,4.1 and up
1797,Wordscapes,GAME,4.8,230727,87M,"10,000,000+",False,0.0,Everyone,Word,2018-08-02,1.0.47,4.1 and up
1798,"MMX Hill Dash 2 – Offroad Truck, Car & Bike Racing",GAME,4.4,41975,79M,"1,000,000+",False,0.0,Everyone,Racing,2018-07-19,3.00.11034,5.0 and up
1799,Word Link,GAME,4.6,216675,30M,"10,000,000+",False,0.0,Everyone,Word,2018-08-01,2.2.7,4.1 and up
1800,Last Day on Earth: Survival,GAME,4.5,2311785,87M,"10,000,000+",False,0.0,Teen,Action,2018-08-01,1.9.3,4.1 and up
1801,MARVEL Strike Force,GAME,4.3,165888,91M,"5,000,000+",False,0.0,Teen,Role Playing,2018-07-31,1.4.0,4.4 and up
1802,Partymasters - Fun Idle Game,GAME,4.6,541144,63M,"10,000,000+",False,0.0,Teen,Arcade,2018-07-12,1.2.5,5.0 and up
1803,Harry Potter: Hogwarts Mystery,GAME,4.4,1107310,Varies with device,"10,000,000+",False,0.0,Teen,Adventure,2018-08-01,1.8.2,4.4 and up
1804,Offroad Outlaws,GAME,4.4,29168,Varies with device,"1,000,000+",False,0.0,Everyone,Racing,2018-05-29,2.0.1,4.1 and up
1805,Grim Soul: Dark Fantasy Survival,GAME,4.5,189773,95M,"5,000,000+",False,0.0,Teen,Role Playing,2018-07-18,1.1.1,4.1 and up
1806,DRAGON BALL LEGENDS,GAME,4.6,337752,48M,"5,000,000+",False,0.0,Teen,Action,2018-08-03,1.11.0,6.0 and up
1807,Disney Heroes: Battle Mode,GAME,4.6,102107,Varies with device,"5,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-31,1.2.2,Varies with device
1808,Homescapes,GAME,4.6,3093358,Varies with device,"10,000,000+",False,0.0,Everyone,Casual,2018-07-13,1.8.0.900,4.0.3 and up
1809,New YAHTZEE® With Buddies Dice Game,GAME,4.1,42079,93M,"5,000,000+",False,0.0,Everyone,Board,2018-07-05,5.6.5,4.1 and up
1810,Word Crossy - A crossword game,GAME,4.5,240416,53M,"5,000,000+",False,0.0,Everyone,Word,2018-08-01,2.2.3,4.0.3 and up
1811,MLB TAP SPORTS BASEBALL 2018,GAME,4.6,32506,82M,"1,000,000+",False,0.0,Everyone,Sports,2018-06-27,1.2.1,4.2 and up
1812,Hero Hunters,GAME,4.4,70747,99M,"5,000,000+",False,0.0,Teen,Action,2018-07-31,1.7,4.4 and up
1813,Cooking Madness - A Chef's Restaurant Games,GAME,4.7,358817,49M,"10,000,000+",False,0.0,Everyone,Arcade,2018-07-30,1.2.2,4.1 and up
1814,Ice Crush 2018 - A new Puzzle Matching Adventure,GAME,4.6,15403,25M,"1,000,000+",False,0.0,Everyone,Casual,2018-08-02,1.8.1,4.1 and up
1815,TerraGenesis - Space Colony,GAME,4.3,38957,Varies with device,"1,000,000+",False,0.0,Everyone,Simulation,2018-08-02,4.9.31,Varies with device
1816,Merge Dragons!,GAME,4.5,214777,91M,"5,000,000+",False,0.0,Everyone,Puzzle,2018-07-30,3.6.0,4.1 and up
1817,SHADOWGUN LEGENDS,GAME,4.6,100609,52M,"1,000,000+",False,0.0,Teen,Action,2018-07-16,0.5.4,6.0 and up
1818,RULES OF SURVIVAL,GAME,4.2,1343866,56M,"10,000,000+",False,0.0,Teen,Action,2018-08-01,1.180271.184729,4.0 and up
1819,Mafia City,GAME,4.5,168717,56M,"10,000,000+",False,0.0,Mature 17+,Strategy,2018-08-03,1.3.205,2.3 and up
1820,"Cash, Inc. Money Clicker Game & Business Adventure",GAME,4.8,549720,85M,"10,000,000+",False,0.0,Everyone,Simulation,2018-07-19,2.1.1.4.0,4.4 and up
1821,Dino War: Rise of Beasts,GAME,4.1,18996,81M,"1,000,000+",False,0.0,Teen,Strategy,2018-08-01,1.5.2,4.1 and up
1822,Tokyo Ghoul: Dark War,GAME,4.3,25094,82M,"1,000,000+",False,0.0,Teen,Role Playing,2018-07-06,1.2.0,4.3 and up
1823,Last Shelter: Survival,GAME,4.4,93033,98M,"5,000,000+",False,0.0,Teen,Strategy,2018-08-04,1.250.078,4.0.3 and up
1824,Guns of Glory,GAME,4.0,120592,77M,"10,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-31,2.0.2,4.0.3 and up
1825,Lineage 2: Revolution,GAME,4.2,187972,99M,"5,000,000+",False,0.0,Teen,Role Playing,2018-07-11,1.05.20,4.4 and up
1826,Final Fantasy XV: A New Empire,GAME,4.0,484981,Varies with device,"10,000,000+",False,0.0,Everyone 10+,Strategy,2018-06-15,3.30.4.83,4.1 and up
1827,Girls' Frontline,GAME,4.2,2055,96M,"100,000+",False,0.0,Teen,Strategy,2018-05-18,2.0081_206,4.0.3 and up
1828,Chapters: Interactive Stories,GAME,4.5,73539,96M,"1,000,000+",False,0.0,Mature 17+,Role Playing,2018-08-02,1.3.3,4.3 and up
1829,Honkai Impact 3rd,GAME,4.7,59017,82M,"1,000,000+",False,0.0,Teen,Action,2018-07-03,2.2.1,4.3 and up
1830,Master of Eternity(MOE),GAME,4.2,5829,70M,"100,000+",False,0.0,Teen,Strategy,2018-07-26,1.8.2,4.4 and up
1831,The Game of Life,GAME,4.4,18621,63M,"100,000+",False,3.0,Everyone,Board,2018-07-04,2.1.2,4.4 and up
1832,Clue,GAME,4.6,19922,35M,"100,000+",False,2.0,Everyone 10+,Board,2018-07-30,2.2.5,5.0 and up
1833,The Room: Old Sins,GAME,4.9,21119,48M,"100,000+",False,5.0,Everyone,Puzzle,2018-04-18,1.0.1,4.4 and up
1834,The Escapists,GAME,4.4,7412,84M,"100,000+",False,5.0,Teen,Strategy,2018-04-26,1.1.0,2.3 and up
1835,Farming Simulator 18,GAME,4.5,18125,15M,"100,000+",False,5.0,Everyone,Simulation;Education,2018-07-09,Varies with device,4.4 and up
1836,RollerCoaster Tycoon® Classic,GAME,4.6,10795,69M,"100,000+",False,6.0,Everyone,Simulation,2017-12-21,1.2.1.1712080,4.0.3 and up
1837,Call of Duty:Black Ops Zombies,GAME,4.2,13004,46M,"100,000+",False,7.0,Teen,Action,2016-12-20,1.0.11,2.3.3 and up
1838,Star Wars ™: DIRTY,GAME,4.5,38207,15M,"100,000+",False,10.0,Teen,Role Playing,2015-10-19,1.0.6,4.1 and up
1839,Monument Valley 2,GAME,4.6,9394,33M,"100,000+",False,5.0,Everyone,Puzzle,2017-11-30,1.2.9,4.4 and up
1840,DRAGON BALL LEGENDS,GAME,4.6,337913,48M,"5,000,000+",False,0.0,Teen,Action,2018-08-03,1.11.0,6.0 and up
1841,ROBLOX,GAME,4.5,4449882,67M,"100,000,000+",False,0.0,Everyone 10+,Adventure;Action & Adventure,2018-07-31,2.347.225742,4.1 and up
1842,Candy Crush Saga,GAME,4.4,22429716,74M,"500,000,000+",False,0.0,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up
1843,Angry Birds 2,GAME,4.6,3883589,57M,"100,000,000+",False,0.0,Everyone,Casual,2018-07-26,2.21.1,4.1 and up
1844,8 Ball Pool,GAME,4.5,14200550,52M,"100,000,000+",False,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up
1845,Fallout Shelter,GAME,4.6,2719142,25M,"10,000,000+",False,0.0,Teen,Simulation,2018-06-11,1.13.12,4.1 and up
1846,Harry Potter: Hogwarts Mystery,GAME,4.4,1107197,Varies with device,"10,000,000+",False,0.0,Teen,Adventure,2018-08-01,1.8.2,4.4 and up
1847,PUBG MOBILE,GAME,4.4,3716278,36M,"50,000,000+",False,0.0,Teen,Action,2018-07-24,0.7.0,4.3 and up
1848,The Sims™ FreePlay,GAME,4.3,931595,31M,"10,000,000+",False,0.0,Teen,Simulation,2018-07-16,5.39.1,4.0.3 and up
1849,MARVEL Strike Force,GAME,4.3,165928,91M,"5,000,000+",False,0.0,Teen,Role Playing,2018-07-31,1.4.0,4.4 and up
1850,Best Fiends - Free Puzzle Game,GAME,4.6,1480189,Varies with device,"10,000,000+",False,0.0,Everyone,Casual,2018-08-02,5.8.1,Varies with device
1851,MARVEL Contest of Champions,GAME,4.3,2468063,92M,"50,000,000+",False,0.0,Teen,Action,2018-07-30,19.1.0,4.0.3 and up
1852,Jurassic World™ Alive,GAME,4.3,309176,70M,"5,000,000+",False,0.0,Everyone 10+,Simulation,2018-08-02,1.3.15,4.4 and up
1853,Choices: Stories You Play,GAME,4.6,807338,93M,"10,000,000+",False,0.0,Teen,Simulation,2018-07-30,2.3.5,4.0.3 and up
1854,Solitaire TriPeaks,GAME,4.5,446434,52M,"10,000,000+",False,0.0,Everyone,Card,2018-08-01,4.6.2.46103,4.0.3 and up
1855,Merge Dragons!,GAME,4.5,214819,91M,"5,000,000+",False,0.0,Everyone,Puzzle,2018-07-30,3.6.0,4.1 and up
1856,The Walking Dead: Road to Survival,GAME,4.2,522466,37M,"10,000,000+",False,0.0,Mature 17+,Role Playing,2018-06-19,12.0.4.62276,4.0.3 and up
