,App,Category,Rating,Reviews,Size,Installs,Free,Price_dollars,Content Rating,Genres,Last Updated,Current Ver,Android Ver
9759,Virtual Brain Surgery Simulator : Kid ER Emergency,FAMILY,3.8,20,55M,"5,000+",False,0.0,Teen,Educational,2018-02-23,1.1,4.0 and up
9760,Crazy ER Open Heart Surgery Simulator,FAMILY,4.0,2936,45M,"500,000+",False,0.0,Everyone,Simulation,2017-10-26,1.5,4.0 and up
9761,ER Injection Simulator: Blood Test Doctor Hospital,FAMILY,4.2,3263,47M,"1,000,000+",False,0.0,Everyone 10+,Role Playing,2018-05-29,2.6.4,4.1 and up
9762,Kids Doctor ER Emergency Rescue Kids Hospital Game,FAMILY,3.8,515,85M,"100,000+",False,0.0,Everyone,Simulation,2018-07-20,7,4.1 and up
9763,Heart Surgery Doctor - ER Emergency Game,FAMILY,3.9,2510,48M,"500,000+",False,0.0,Everyone 10+,Educational,2018-07-19,2.1,4.1 and up
9764,Virtual Mom Surgery Doctor : ER Emergency Hospital,FAMILY,4.0,1130,77M,"100,000+",False,0.0,Teen,Educational,2018-05-15,1.4,4.0 and up
9765,ER Doctor Kids Emergency Room,FAMILY,3.1,4798,30M,"500,000+",False,0.0,Teen,Casual,2018-06-13,1.9,4.0.3 and up
9766,ER Assist,PRODUCTIVITY,5.0,3,28M,10+,False,0.0,Everyone,Productivity,2016-12-06,0.1.7,4.1 and up
9767,Blood Injection : ER Emergency Doctor ER injection,FAMILY,3.5,246,35M,"50,000+",False,0.0,Teen,Casual,2016-09-23,1.0,2.3 and up
9768,Lead'er,FINANCE,4.1,54,5.8M,"5,000+",False,0.0,Everyone,Finance,2018-03-20,1.5,4.0 and up
9769,Doctor Games For Girls - Hospital ER,FAMILY,4.5,51,39M,"5,000+",False,0.0,Everyone,Casual,2018-04-16,2.1,4.1 and up
9770,Open Heart Surgery Hospital ER: Crazy Doctor Sim,FAMILY,4.7,7,25M,"1,000+",False,0.0,Teen,Casual,2018-04-05,1.0,4.1 and up
9771,Hand Doctor Games ER Surgery Simulator,FAMILY,4.1,120,32M,"10,000+",False,0.0,Everyone,Casual,2018-03-13,2.0,4.1 and up
9772,Get SMART ER/LA Opioids,MEDICAL,,0,8.9M,500+,False,0.0,Everyone,Medical,2018-04-26,36,4.0.3 and up
9773,ER Doctor City Emergency - Surgery City Doc FREE,FAMILY,3.9,1909,84M,"100,000+",False,0.0,Teen,Educational,2018-06-13,2.1,4.0.3 and up
9774,ER Hospital Simulator,FAMILY,4.0,286,60M,"100,000+",False,0.0,Everyone,Simulation,2018-06-28,4.0,4.0.3 and up
9775,DMC ER Now,MEDICAL,4.3,6,5.3M,"1,000+",False,0.0,Everyone,Medical,2017-03-16,1.4,2.3 and up
9776,Nose Surgery ER Simulator Lite,FAMILY,3.1,269,39M,"50,000+",False,0.0,Teen,Educational,2017-06-03,1.0,4.0 and up
9777,FAHREDDİN er-RÂZİ TEFSİRİ,BOOKS_AND_REFERENCE,,9,20M,"1,000+",False,0.0,Everyone,Books & Reference,2018-03-19,1.1,4.0.3 and up
9778,Cardinal Glennon ER Reference,MEDICAL,4.2,19,20M,"1,000+",False,0.0,Everyone 10+,Medical,2017-09-21,1.8.3,4.1 and up
9779,The NBC App - Watch Live TV and Full Episodes,FAMILY,4.1,58104,17M,"5,000,000+",False,0.0,Teen,Entertainment,2018-07-05,4.18.1,4.1 and up
9780,Scanner Radio - Fire and Police Scanner,FAMILY,4.4,175509,Varies with device,"10,000,000+",False,0.0,Everyone,Entertainment,2018-08-07,Varies with device,Varies with device
9781,Fill 'er Up,TRAVEL_AND_LOCAL,3.2,58,18k,"5,000+",False,0.0,Everyone,Travel & Local,2017-02-27,1.1,1.6 and up
9782,SnakeBite911 ER,MEDICAL,,1,42M,500+,False,0.0,Everyone,Medical,2017-10-09,1.2,4.1 and up
9783,Ankle Surgery ER Emergency,FAMILY,3.3,10449,29M,"1,000,000+",False,0.0,Teen,Educational,2016-12-02,1.7,2.3 and up
9784,Voxer Walkie Talkie Messenger,COMMUNICATION,4.3,230564,Varies with device,"10,000,000+",False,0.0,Everyone,Communication,2018-07-31,Varies with device,Varies with device
9785,ES File Explorer/Manager PRO,PRODUCTIVITY,4.7,81614,6.6M,"500,000+",False,3.0,Everyone,Productivity,2018-07-11,Pro 1.1.4.1,4.0 and up
9786,ES Task Manager (Task Killer ),BUSINESS,4.3,171771,3.2M,"10,000,000+",False,0.0,Everyone,Business,2018-01-15,2.0.6.4,2.1 and up
9787,ES Audio Player ( Shortcut ),VIDEO_PLAYERS,4.2,1236,33k,"100,000+",False,0.0,Everyone,Video Players & Editors,2013-07-17,1.1,2.2 and up
9788,ES Disk Analyzer - Storage Space,PRODUCTIVITY,4.7,5867,4.4M,"100,000+",False,0.0,Everyone,Productivity,2017-10-31,1.0.2.9,4.0 and up
9789,ES App Locker,TOOLS,4.3,32207,3.4M,"1,000,000+",False,0.0,Everyone,Tools,2017-08-16,1.1.8.2,2.1 and up
9790,ES Chromecast plugin,LIBRARIES_AND_DEMO,4.2,23859,860k,"1,000,000+",False,0.0,Everyone,Libraries & Demo,2014-10-29,1.0,4.0 and up
9791,ES Material Theme for Pro,PRODUCTIVITY,4.2,14428,1.2M,"1,000,000+",False,0.0,Everyone,Productivity,2015-12-03,2.0.3,2.2 and up
9792,ES Holo Theme for Pro,PRODUCTIVITY,4.2,4737,1.7M,"500,000+",False,0.0,Everyone,Productivity,2015-11-26,2.0.3,2.0 and up
9793,ES File Explorer,TOOLS,4.1,278,2.8M,"100,000+",False,0.0,Everyone,Tools,2018-07-02,3.1.5,4.0 and up
9794,ES Dark Theme for free,TOOLS,4.2,7851,364k,"1,000,000+",False,0.0,Everyone,Tools,2017-08-22,2.0.7,4.0 and up
9795,ES Classic Theme,TOOLS,4.3,20865,2.2M,"1,000,000+",False,0.0,Everyone,Tools,2015-10-30,2.0.3,2.1 and up
9796,ES Themes -- Classic Theme,PERSONALIZATION,4.4,77609,1.9M,"1,000,000+",False,0.0,Everyone,Personalization,2015-04-24,1.14,1.6 and up
9797,ES Holo Theme,TOOLS,4.3,11449,1.7M,"500,000+",False,0.0,Everyone,Tools,2016-02-02,2.0.4,2.0 and up
9798,"ES File Explorer & Manager, Locker Xplorer 2018",TOOLS,3.5,11,3.0M,"1,000+",False,0.0,Everyone,Tools,2018-03-17,1.2,4.2 and up
9799,ES Summer Chill Theme for Free,TOOLS,4.3,940,387k,"100,000+",False,0.0,Everyone,Tools,2017-08-24,2.0.7,4.0 and up
9800,Furrion ES Control,VIDEO_PLAYERS,1.8,26,2.7M,"5,000+",False,0.0,Everyone,Video Players & Editors,2016-09-29,1.0,4.2 and up
9801,OpenGL ES Extensions - The OpenGL Utility,TOOLS,4.2,513,2.0M,"50,000+",False,0.0,Everyone,Tools,2018-05-06,5.0.5,4.0 and up
9802,File Ex - ES File Explorer,TOOLS,4.2,24,5.0M,"1,000+",False,0.0,Everyone,Tools,2017-12-27,1.1.6,4.2 and up
9803,OpenGL ES CapsViewer,TOOLS,4.6,78,375k,"10,000+",False,0.0,Everyone,Tools,2018-04-01,0.6,4.3 and up
9804,ES-IPTV,VIDEO_PLAYERS,4.0,944,11M,"50,000+",False,0.0,Everyone,Video Players & Editors,2017-10-15,4.2.1,4.1 and up
9805,OpenGL-ES Info,TOOLS,4.3,249,626k,"10,000+",False,0.0,Everyone,Tools,2013-08-08,1.4,1.6 and up
9806,Dr. ES PV Calculator,TOOLS,5.0,19,11M,500+,False,0.0,Everyone,Tools,2018-03-11,3.4.7.2.16,4.1 and up
9807,ES File Explorer & File Manager 2018,TOOLS,3.8,24,2.9M,"5,000+",False,0.0,Everyone,Tools,2018-03-17,1.1,4.2 and up
9808,HTC Sense Input - ES,TOOLS,4.3,3509,6.5M,"1,000,000+",False,0.0,Everyone,Tools,2015-10-30,1.0.612919,5.0 and up
9809,2019 Tricks Es File Explores,TOOLS,3.0,4,2.0M,"1,000+",False,0.0,Everyone,Tools,2016-03-16,1.0,2.2 and up
9810,ES Billing System (Offline App),PRODUCTIVITY,5.0,1,4.2M,100+,False,0.0,Everyone,Productivity,2018-05-17,1.0,4.1 and up
9811,ES Anywhere,BUSINESS,4.7,10,Varies with device,100+,False,0.0,Everyone,Business,2017-04-28,Varies with device,4.0.3 and up
9812,YEBIS OpenGL ES 3.0 Tech Demo,FAMILY,4.6,380,6.7M,"10,000+",False,0.0,Everyone,Entertainment,2014-03-11,1.0,4.3 and up
9813,RAR,TOOLS,4.4,669901,Varies with device,"50,000,000+",False,0.0,Everyone,Tools,2018-08-07,Varies with device,Varies with device
9814,Advanced calculator fx 991 es plus & 991 ms plus,FAMILY,4.7,7252,9.2M,"500,000+",False,0.0,Everyone,Education,2018-08-02,3.3.1-build-02-08-2018-19-release,4.0 and up
9815,ES Solar,BUSINESS,5.0,3,4.7M,100+,False,0.0,Everyone,Business,2018-05-17,1.2,4.1 and up
9816,File Manager by Xiaomi: release file storage space,TOOLS,4.8,337532,15M,"10,000,000+",False,0.0,Everyone,Tools,2018-07-11,V1-180703,4.4 and up
9817,ESLock File Recovery Lite,PRODUCTIVITY,3.0,460,161k,"50,000+",False,0.0,Everyone,Productivity,2016-01-05,1.5.9,4.0.3 and up
9818,Castle Clash: Epic Empire ES,FAMILY,4.6,584070,24M,"5,000,000+",False,0.0,Everyone 10+,Strategy,2018-07-18,1.4.1,4.1 and up
9819,¿Es Vegan?,FOOD_AND_DRINK,4.6,438,1.7M,"10,000+",False,0.0,Everyone,Food & Drink,2017-08-01,2.2.3,3.0 and up
9820,ES-1,COMMUNICATION,,6,2.7M,500+,False,0.0,Everyone,Communication,2016-07-05,1.0,1.6 and up
9821,Moto File Manager,TOOLS,4.1,38679,5.9M,"10,000,000+",False,0.0,Everyone,Tools,2018-02-01,v3.7.93,5.0 and up
9822,School scientific calculator fx 500 es plus 500 ms,FAMILY,4.6,1553,9.2M,"100,000+",False,0.0,Everyone,Education,2018-08-02,3.3.1-build-02-08-2018-19-release,4.0 and up
9823,Esto Es Guerra TVN,FAMILY,4.5,1303,13M,"100,000+",False,0.0,Everyone,Entertainment,2018-07-24,1.7.2,4.1 and up
9824,Economic Times : Market News,NEWS_AND_MAGAZINES,4.3,93708,Varies with device,"5,000,000+",False,0.0,Everyone,News & Magazines,2018-07-09,Varies with device,Varies with device
9825,ET Markets : NSE & BSE India,FINANCE,4.2,24980,9.2M,"1,000,000+",False,0.0,Everyone,Finance,2018-07-16,2.1.3,4.1 and up
9826,HBO NOW: Stream TV & Movies,FAMILY,3.9,61230,Varies with device,"10,000,000+",False,0.0,Teen,Entertainment,2018-07-19,Varies with device,Varies with device
9827,ET Telecom from Economic Times,NEWS_AND_MAGAZINES,4.7,273,6.3M,"10,000+",False,0.0,Everyone,News & Magazines,2018-08-07,2.9.0,4.1 and up
9828,Égalité et Réconciliation,NEWS_AND_MAGAZINES,4.9,58,3.8M,500+,False,3.0,Everyone,News & Magazines,2018-05-26,1.1.1,5.0 and up
9829,Economic Times : Market News Go Edition,NEWS_AND_MAGAZINES,4.3,39,4.2M,"5,000+",False,0.0,Everyone,News & Magazines,2018-04-18,1.0.4,4.1 and up
9830,Hymnes et Louanges,BOOKS_AND_REFERENCE,4.4,1877,5.7M,"100,000+",False,0.0,Everyone,Books & Reference,2017-03-21,2.4.1,4.1 and up
9831,Lire avec Sami et Julie,FAMILY,3.6,569,18M,"100,000+",False,0.0,Everyone,Educational;Education,2014-06-13,1.2,2.2 and up
9832,Lettre et demande d'emploi,FAMILY,4.6,302,9.9M,"100,000+",False,0.0,Everyone,Education,2018-01-02,1.0,4.0 and up
9833,MAPS.ME – Offline Map and Travel Navigation,TRAVEL_AND_LOCAL,4.5,932870,Varies with device,"50,000,000+",False,0.0,Everyone,Travel & Local,2018-07-27,8.3.3-Google,4.0.3 and up
9834,Recettes Faciles et Rapides,FOOD_AND_DRINK,,95,12M,"50,000+",False,0.0,Everyone,Food & Drink,2018-01-06,3.0.1,2.3 and up
9835,Blagues et Histoires Drôles,FAMILY,3.9,859,5.3M,"100,000+",False,0.0,Teen,Entertainment,2017-02-18,0.0.2,4.1 and up
9836,Lettre de motivation et CV,FAMILY,4.3,979,9.9M,"100,000+",False,0.0,Everyone,Education,2018-07-30,2.0,4.0 and up
9837,Anime et Manga Amino en Français,SOCIAL,4.8,3782,63M,"50,000+",False,0.0,Teen,Social,2018-07-13,1.8.19106,4.0.3 and up
9838,Google Arts & Culture,FAMILY,3.7,24137,Varies with device,"5,000,000+",False,0.0,Everyone,Education,2018-06-25,Varies with device,Varies with device
9839,"Moneycontrol – Stocks, Sensex, Mutual Funds, IPO",FINANCE,4.4,281635,Varies with device,"5,000,000+",False,0.0,Everyone,Finance,2018-08-06,Varies with device,Varies with device
9840,CNBC: Breaking Business News & Live Market Data,FINANCE,4.2,24666,Varies with device,"1,000,000+",False,0.0,Everyone,Finance,2018-07-13,Varies with device,Varies with device
9841,Google Earth,TRAVEL_AND_LOCAL,4.3,2339098,Varies with device,"100,000,000+",False,0.0,Everyone,Travel & Local,2018-06-18,9.2.17.13,4.1 and up
9842,"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1371082,Varies with device,"50,000,000+",False,0.0,Teen,Shopping,2018-08-03,Varies with device,Varies with device
9843,"Photo Lab Picture Editor: face effects, art frames",PHOTOGRAPHY,4.5,1536512,Varies with device,"50,000,000+",False,0.0,Everyone,Photography,2018-07-17,Varies with device,Varies with device
9844,Google News,NEWS_AND_MAGAZINES,3.9,878065,13M,"1,000,000,000+",False,0.0,Teen,News & Magazines,2018-08-01,5.2.0,4.4 and up
9845,Empires and Allies,FAMILY,4.3,398746,Varies with device,"10,000,000+",False,0.0,Everyone 10+,Strategy,2018-08-06,Varies with device,4.1 and up
9846,Beauty and the Beast,FAMILY,4.4,70883,31M,"1,000,000+",False,0.0,Everyone,Puzzle;Creativity,2018-08-07,1.7.6,4.2 and up
9847,Hornet - Gay Social Network,SOCIAL,4.0,163679,Varies with device,"5,000,000+",False,0.0,Mature 17+,Social,2018-08-01,Varies with device,Varies with device
9848,Learn Italian with MosaLingua,FAMILY,4.7,1719,Varies with device,"50,000+",False,5.0,Teen,Education,2018-05-31,Varies with device,Varies with device
9849,iTranslate Translator & Dictionary,PRODUCTIVITY,4.3,201718,35M,"10,000,000+",False,0.0,Everyone,Productivity,2018-07-11,4.6.15,4.1 and up
9850,Oggy,GAME,4.5,49971,61M,"5,000,000+",False,0.0,Everyone,Arcade,2017-08-29,1.3.1,4.0.3 and up
9851,MomentCam Cartoons & Stickers,PHOTOGRAPHY,4.2,1260143,Varies with device,"50,000,000+",False,0.0,Everyone,Photography,2018-07-12,Varies with device,Varies with device
9852,News by The Times of India Newspaper - Latest News,NEWS_AND_MAGAZINES,4.2,522205,Varies with device,"10,000,000+",False,0.0,Everyone,News & Magazines,2018-08-07,Varies with device,Varies with device
9853,Amino: Communities and Chats,SOCIAL,4.8,1264084,62M,"10,000,000+",False,0.0,Teen,Social,2018-08-07,1.8.19179,4.0.3 and up
9854,Nike Training Club - Workouts & Fitness Plans,HEALTH_AND_FITNESS,4.6,251618,93M,"10,000,000+",False,0.0,Everyone,Health & Fitness,2018-07-18,5.14.0,5.0 and up
9855,Pocket Mortys,FAMILY,4.5,174215,93M,"10,000,000+",False,0.0,Everyone,Simulation,2018-08-03,2.5.2,4.1 and up
9856,Hangouts Dialer - Call Phones,COMMUNICATION,4.0,122512,79k,"10,000,000+",False,0.0,Everyone,Communication,2015-09-02,0.1.100944346,4.0.3 and up
9857,"Ideal Weight, BMI Calculator",HEALTH_AND_FITNESS,4.2,112384,5.0M,"5,000,000+",False,0.0,Everyone,Health & Fitness,2018-02-23,2.1.0,4.1 and up
9858,Epson iPrint,TOOLS,4.1,108169,Varies with device,"10,000,000+",False,0.0,Everyone,Tools,2018-06-25,Varies with device,Varies with device
9859,Offline Maps & Navigation,TRAVEL_AND_LOCAL,4.7,193364,33M,"5,000,000+",False,0.0,Everyone,Travel & Local,2018-06-07,17.4.1,4.0.3 and up
9860,Voice changer with effects,FAMILY,4.2,1260903,8.7M,"50,000,000+",False,0.0,Everyone,Entertainment,2018-08-02,3.4.8,4.1 and up
9861,Fitness & Bodybuilding,HEALTH_AND_FITNESS,4.6,95201,61M,"5,000,000+",False,0.0,Everyone,Health & Fitness,2018-07-09,2.4.1,4.1 and up
9862,A+ Gallery - Photos & Videos,PHOTOGRAPHY,4.5,223941,Varies with device,"10,000,000+",False,0.0,Everyone,Photography,2018-08-06,Varies with device,Varies with device
9863,EU Mobile Money,FINANCE,3.9,460,6.1M,"100,000+",False,0.0,Everyone,Finance,2018-07-16,1.6,4.0 and up
9864,European Union Simulator,FAMILY,3.6,688,26M,"50,000+",False,0.0,Everyone,Simulation,2016-09-20,1.2,4.0.3 and up
9865,EU Charter,BOOKS_AND_REFERENCE,4.6,33,37M,"1,000+",False,0.0,Everyone,Books & Reference,2017-01-16,1.0.3,4.0 and up
9866,EU Council,COMMUNICATION,,7,19M,"1,000+",False,0.0,Everyone,Communication,2018-07-04,1.3.0,4.4 and up
9867,EU Flags Free Live Wallpaper,PERSONALIZATION,3.4,730,2.3M,"100,000+",False,0.0,Everyone,Personalization,2013-11-18,1.95,2.1 and up
9868,myLPG.eu,TRAVEL_AND_LOCAL,4.2,556,4.4M,"50,000+",False,0.0,Everyone,Travel & Local,2018-07-25,1.95,4.0 and up
9869,YouCamp EU,TRAVEL_AND_LOCAL,3.4,39,32M,"1,000+",False,2.6,Everyone,Travel & Local,2013-07-20,1.3.1,2.2 and up
9870,EU Economy,PRODUCTIVITY,3.6,47,879k,"5,000+",False,0.0,Everyone,Productivity,2017-12-19,9.0,4.2 and up
9871,Flag of European Union,PERSONALIZATION,4.2,36,5.3M,"1,000+",False,0.0,Everyone,Personalization,2016-12-10,2.0,2.3.3 and up
9872,EU Data Protection,BOOKS_AND_REFERENCE,3.5,29,17M,"1,000+",False,0.0,Everyone,Books & Reference,2016-07-15,2.0,4.0.3 and up
9873,Flag Of European Union LWP,PERSONALIZATION,4.3,88,4.2M,"1,000+",False,0.0,Everyone,Personalization,2018-01-24,7.0,4.0.3 and up
9874,European Union Flag LWP,PERSONALIZATION,,3,5.3M,100+,False,0.0,Everyone,Personalization,2016-08-29,1.1,4.1 and up
9875,Council Voting Calculator,COMMUNICATION,3.9,33,3.4M,"5,000+",False,0.0,Everyone,Communication,2017-01-06,2.3.0,4.1 and up
9876,EU Flags Live Wallpaper,PERSONALIZATION,4.3,444,12M,"10,000+",False,1.0,Everyone,Personalization,2013-11-18,1.95,2.1 and up
9877,EU FTL Calculator,BUSINESS,3.6,60,1.8M,"10,000+",False,0.0,Everyone,Business,2018-06-01,1.5.1,4.1 and up
9878,The EU Relocation Programme,FAMILY,,27,12M,"1,000+",False,0.0,Everyone,Education,2016-07-28,1.0,4.0 and up
9879,Passenger rights,TRAVEL_AND_LOCAL,3.9,442,2.5M,"50,000+",False,0.0,Everyone,Travel & Local,2018-01-16,1.1.3,4.0.3 and up
9880,EU Mobile Money Partenaire Commercial,FINANCE,4.3,70,3.9M,"10,000+",False,0.0,Everyone,Finance,2018-05-14,1.3,4.0.3 and up
9881,Eurostat Country Profiles,PRODUCTIVITY,3.7,87,2.0M,"10,000+",False,0.0,Everyone,Productivity,2018-04-12,37.0,4.0.3 and up
9882,EU in the World,FAMILY,,8,7.2M,100+,False,0.0,Everyone,Entertainment,2018-03-02,1.1.1,4.1 and up
9883,My EU,FAMILY,3.8,4,13M,100+,False,0.0,Everyone,Education,2017-05-15,3.2.1,4.1 and up
9884,Invasion: Defend EU,GAME,,7,20M,50+,False,0.0,Everyone,Arcade,2017-12-08,1.0.|,2.3 and up
9885,R-EU-READY,GAME,4.1,13,16M,500+,False,0.0,Everyone,Trivia,2016-03-02,1.5,2.2 and up
9886,taxi.eu,TRAVEL_AND_LOCAL,4.1,1865,22M,"100,000+",False,0.0,Everyone,Travel & Local,2018-06-28,10.7.1388,4.4 and up
9887,CVRIA,BUSINESS,4.7,68,3.5M,"10,000+",False,0.0,Everyone,Business,2017-05-11,1.1.10,4.4 and up
9888,Speed Racing Ultimate 2,GAME,4.1,66894,Varies with device,"1,000,000+",False,0.0,Everyone 10+,Racing,2018-07-21,Varies with device,Varies with device
9889,EU Flag Live Wallpaper,PERSONALIZATION,,19,2.3M,"1,000+",False,0.0,Everyone,Personalization,2016-06-09,1.0,2.3 and up
9890,TAXLANDIA,FAMILY,1.9,141,65M,"1,000+",False,0.0,Everyone,Educational,2018-03-06,1.8.2,4.3 and up
9891,European Solidarity Corps,SOCIAL,3.6,9,21M,"1,000+",False,0.0,Teen,Social,2018-07-05,1.2.0,4.4 and up
9892,Have your say on Europe,COMMUNICATION,3.8,19,21M,500+,False,0.0,Everyone,Communication,2018-04-19,1.1.0,4.1 and up
9893,EU CBRNE Glossary,LIBRARIES_AND_DEMO,,3,20M,500+,False,0.0,Everyone,Libraries & Demo,2016-06-15,1.0.0,4.4 and up
9894,Doorstep EU,NEWS_AND_MAGAZINES,4.5,67,12M,"1,000+",False,0.0,Everyone,News & Magazines,2018-06-26,1.8,4.1 and up
9895,EURES - Your Job in Europe,BUSINESS,2.7,358,2.0M,"50,000+",False,0.0,Everyone,Business,2017-09-18,1.4.1,2.3.3 and up
9896,Autoroute.EU,BUSINESS,,10,2.7M,"1,000+",False,0.0,Everyone,Business,2016-07-19,2.6,4.0.3 and up
9897,Invasive Alien Species Europe,FAMILY,4.5,13,13M,"1,000+",False,0.0,Everyone,Education,2017-11-20,1.0.6,4.4 and up
9898,Countries of the European Union (Quiz),GAME,,11,7.0M,100+,False,0.0,Everyone,Trivia,2018-02-03,1.3,5.0 and up
9899,EU Exit poll,LIFESTYLE,5.0,10,9.4M,100+,False,0.0,Everyone,Lifestyle,2016-07-15,1.6,4.1 and up
9900,Schengen/EU App,TOOLS,4.0,24,11M,"1,000+",False,0.0,Everyone,Tools,2018-02-27,1.0,4.1 and up
9901,I Know Stuff,GAME,4.2,214923,Varies with device,"5,000,000+",False,0.0,Everyone,Trivia,2018-07-31,9.1.3,4.1 and up
9902,EU WHO War,FAMILY,,0,1.2M,50+,False,0.0,Everyone,Education,2013-12-23,1.0,3.0 and up
9903,Lazionews.eu,NEWS_AND_MAGAZINES,,25,18M,"1,000+",False,0.0,Everyone,News & Magazines,2018-05-18,1.0.1,4.0 and up
9904,Brexit EU,FAMILY,4.4,7,7.5M,500+,False,0.0,Everyone,Casual,2016-03-10,1.0,2.3 and up
9905,Eu sou Rico,FINANCE,,0,2.6M,0+,False,31.0,Everyone,Finance,2018-01-09,1.0,4.0 and up
9906,EU Life Explorer,NEWS_AND_MAGAZINES,4.0,2,12M,50+,False,0.0,Everyone,News & Magazines,2017-05-08,1.1,4.1 and up
9907,E.U. Trademark Search Tool,BUSINESS,,0,3.1M,10+,False,0.0,Everyone,Business,2018-03-29,1.5,4.0.3 and up
9908,EU VAT Checker,BUSINESS,3.1,7,39k,"1,000+",False,0.0,Everyone,Business,2011-10-12,1,1.6 and up
9909,Dotti EU,BUSINESS,,15,4.3M,"1,000+",False,0.0,Everyone,Business,2018-05-09,2.1.18,4.4 and up
9910,EU RCD Guide,BOOKS_AND_REFERENCE,,0,45M,10+,False,3.6,Everyone,Books & Reference,2016-06-29,2.0,4.0 and up
9911,daskal.eu,FAMILY,5.0,5,15M,50+,False,0.0,Everyone,Education,2017-10-06,2.3.3,4.4 and up
9912,Intra- and extra-EU trade data,FINANCE,,1,2.5M,100+,False,0.0,Everyone,Finance,2015-12-16,1.0.5,4.0 and up
9913,Programi podrške EU,COMMUNICATION,,0,5.4M,100+,False,0.0,Everyone,Communication,2018-01-15,1.0.3,4.1 and up
9914,EU FP7 Adventure,BUSINESS,,2,5.2M,100+,False,0.0,Everyone,Business,2013-02-15,1,2.2 and up
9915,GastroHunter.EU,LIFESTYLE,,1,1.5M,10+,False,0.0,Everyone,Lifestyle,2015-04-23,1.0,4.3 and up
9916,EU IP Codes,BOOKS_AND_REFERENCE,,2,970k,100+,False,0.0,Everyone,Books & Reference,2014-01-08,1.0.4,4.0 and up
9917,Eu Sou Rico,FINANCE,,0,1.4M,0+,False,395.0,Everyone,Finance,2018-07-11,1.0,4.0.3 and up
9918,MOTOBAZAR EU,LIFESTYLE,,1,2.0M,100+,False,0.0,Everyone,Lifestyle,2018-05-06,1.2.36,4.0.3 and up
9919,TattooSupplies.eu,SHOPPING,,31,34M,"1,000+",False,0.0,Everyone,Shopping,2017-08-09,1.3.1,4.1 and up
9920,IF YOU TO EU PEGO,FAMILY,,3,2.1M,100+,False,1.3,Everyone,Entertainment,2012-01-12,3,2.1 and up
9921,VAT Checker for EU company,BUSINESS,4.7,78,Varies with device,"1,000+",False,0.0,Everyone,Business,2017-01-24,Varies with device,Varies with device
9922,Inbox.eu,COMMUNICATION,3.7,98,9.7M,"10,000+",False,0.0,Everyone,Communication,2018-07-11,6.4.7,4.3 and up
9923,CALIOPE EU: Air Quality,HEALTH_AND_FITNESS,3.9,21,2.2M,"1,000+",False,0.0,Everyone,Health & Fitness,2015-10-30,1.1.2,4.0 and up
9924,Konferencija.eu,BUSINESS,,3,1.6M,10+,False,0.0,Everyone,Business,2017-03-21,1.0.2,4.0 and up
9925,Reisedealz.eu,SOCIAL,,0,10M,10+,False,0.0,Everyone,Social,2015-09-24,1.0,4.0 and up
9926,Going Abroad,FAMILY,3.0,606,42M,"50,000+",False,0.0,Everyone 10+,Educational,2016-08-16,1.2,4.0 and up
9927,EU GDPR RiskCalc,BUSINESS,,1,13M,50+,False,0.0,Everyone,Business,2017-10-03,1.0.0,4.2 and up
9928,EU Whoiswho,BUSINESS,,0,2.7M,10+,False,0.0,Everyone,Business,2016-12-01,0.0.1,4.0 and up
9929,EU Brazil Green Business Forum,PRODUCTIVITY,,0,8.7M,10+,False,0.0,Everyone,Productivity,2017-04-18,1.7.1,2.1 and up
9930,EU-Schwerbehinderung,NEWS_AND_MAGAZINES,,3,32M,100+,False,0.0,Everyone 10+,News & Magazines,2018-07-16,2.0.3.53,6.0 and up
9931,SK Bosnia Online EU Teplice,SPORTS,,2,10M,5+,False,0.0,Everyone,Sports,2017-08-21,1.2,4.0 and up
9932,Campervan.Guide Pro,TRAVEL_AND_LOCAL,4.2,238,67M,"10,000+",False,6.0,Everyone,Travel & Local,2018-06-22,4.6.2,4.1 and up
9933,Qserve EU MDR First Aid,BUSINESS,3.0,2,17M,100+,False,0.0,Everyone,Business,2017-05-11,1.2.22,4.1 and up
9934,I'm Rich/Eu sou Rico/أنا غني/我很有錢,LIFESTYLE,,0,40M,0+,False,400.0,Everyone,Lifestyle,2017-12-01,MONEY,4.1 and up
9935,TrainPal EU- Book German Train Tickets,MAPS_AND_NAVIGATION,,1,21M,100+,False,0.0,Everyone,Maps & Navigation,2018-03-29,1.0.0,4.2 and up
9936,Strawberry Shortcake Ice Cream Island,FAMILY,4.2,32200,15M,"5,000,000+",False,0.0,Everyone,Casual;Pretend Play,2017-11-06,1.2,4.1 and up
9937,NativeScript Developer Day EU,BUSINESS,,2,12M,100+,False,0.0,Everyone,Business,2017-09-23,1.2,4.2 and up
9938,EU FP7 SAM,BUSINESS,,0,9.7M,10+,False,0.0,Everyone,Business,2015-03-12,1.0.3,4.0 and up
9939,Rail Planner Eurail/Interrail,MAPS_AND_NAVIGATION,4.2,3596,31M,"1,000,000+",False,0.0,Everyone,Maps & Navigation,2018-06-15,3.0.1 (70),4.0 and up
9940,eu sou franky,BUSINESS,3.7,195,4.0M,"10,000+",False,0.0,Everyone,Business,2016-11-21,1.0.1,4.0 and up
9941,Tasker,TOOLS,4.6,43045,Varies with device,"1,000,000+",False,3.0,Everyone,Tools,2018-06-25,Varies with device,Varies with device
